Schema Name,View Name,Column Name,Datatype,Change Type,New View,New Column,New Datatype,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,SubscriptionStatus,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,PartnerArea,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,AutoRenew,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,SubscriptionEndDate,date,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,EnterpriseAgreementFlag,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,HasMultipleCSPPartner,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,CustomerSubscriptionProductType,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,CustomerSummarySegment,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,CustomerCountry,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,IsTransacting,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,IsCustomerView,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,AccountSuspendedDate,date,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,AccountStatus,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,AccountEnrollmentSuspendedDate,date,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,EnrollmentStatus,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,SuspendedDate,date,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,IsPartnerSuspended,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,SuspensionType,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,IsAccountSuspended,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,IsEnrollmentSuspended,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,DimAssociatedCSPPartnerKey,bigint,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,DimCSPPartnerTypeIDKey,bigint,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,DimCSPPartnerTypeRegionIDKey,bigint,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,DimPartnerTenantTypeID,bigint,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,IsMultiTier,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,IsPartnerNotified,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,IsCustomerNotified,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,IsAssociatedPartnerNotified,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,CSPOnboardedMonth,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,IsCohortApplicable,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,CustomerViewBillingTPID,int,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,CustomerViewSubscriptionID,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,CustomerViewCustomerTenantId,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,DetailedBillingType,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,TTMRevenue,decimal,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,Customer_TTMRevenue,decimal,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,RevenueTranche,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,SoldSeats,decimal,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,LifeTimeRevenue,decimal,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,LostRevenue,decimal,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,OperationsPGARevenue,decimal,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,PartnerAtRiskID,bigint,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,SourcePublishSchema,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,SnapshotDate,date,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,SourceSchemaMonthName,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,CohortName,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,VettingCohort,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,IsRowNumberFlag,int,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,CSPProgramTier,varchar,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,HasCustomerTransitioned,varchar,,
CSP,vw_Fact_AIP,BillableAccountId,bigint,No Change,vw_Fact_AIP,BillableAccountId,bigint,,
CSP,vw_Fact_AIP,BillingSubsidiaryID,int,No Change,vw_Fact_AIP,BillingSubsidiaryID,int,,
CSP,vw_Fact_AIP,BillingType,varchar,No Change,vw_Fact_AIP,BillingType,varchar,,
CSP,vw_Fact_AIP,ChannelClassification,varchar,No Change,vw_Fact_AIP,ChannelClassification,varchar,,
CSP,vw_Fact_AIP,converted_date,datetime2,No Change,vw_Fact_AIP,converted_date,datetime2,,
CSP,vw_Fact_AIP,CurrentSubscriptionStatus,varchar,No Change,vw_Fact_AIP,CurrentSubscriptionStatus,varchar,,
CSP,vw_Fact_AIP,InvoiceDateKey,int,No Change,vw_Fact_AIP,InvoiceDateKey,int,,
CSP,vw_Fact_AIP,IR_CSPPartnerID,varchar,No Change,vw_Fact_AIP,IR_CSPPartnerID,varchar,,
CSP,vw_Fact_AIP,MarketingCategory,varchar,No Change,vw_Fact_AIP,MarketingCategory,varchar,,
CSP,vw_Fact_AIP,OfferName,varchar,No Change,vw_Fact_AIP,OfferName,varchar,,
CSP,vw_Fact_AIP,ResourceGUID,varchar,No Change,vw_Fact_AIP,ResourceGUID,varchar,,
CSP,vw_Fact_AIP,sum_ChargesCD,decimal,No Change,vw_Fact_AIP,sum_ChargesCD,decimal,,
CSP,vw_Fact_AIP,Tier1PartnerMPNId,varchar,No Change,vw_Fact_AIP,Tier1PartnerMPNId,varchar,,
CSP,vw_Fact_AIP,BillingGroupId,varchar,No Change,vw_Fact_AIP,BillingGroupId,varchar,,
CSP,vw_Fact_AIP,BillingTPID,int,No Change,vw_Fact_AIP,BillingTPID,int,,
CSP,vw_Fact_AIP,BillingTypeName,varchar,No Change,vw_Fact_AIP,BillingTypeName,varchar,,
CSP,vw_Fact_AIP,CloudCustomerGuid,varchar,No Change,vw_Fact_AIP,CloudCustomerGuid,varchar,,
CSP,vw_Fact_AIP,CSPPartnerID,varchar,No Change,vw_Fact_AIP,CSPPartnerID,varchar,,
CSP,vw_Fact_AIP,EndCustomerSubsegmentID,int,No Change,vw_Fact_AIP,EndCustomerSubsegmentID,int,,
CSP,vw_Fact_AIP,InvoiceNumber,varchar,No Change,vw_Fact_AIP,InvoiceNumber,varchar,,
CSP,vw_Fact_AIP,IsAutorenew,varchar,No Change,vw_Fact_AIP,IsAutorenew,varchar,,
CSP,vw_Fact_AIP,MSCustomerGuid,varchar,No Change,vw_Fact_AIP,MSCustomerGuid,varchar,,
CSP,vw_Fact_AIP,PaymentType,varchar,No Change,vw_Fact_AIP,PaymentType,varchar,,
CSP,vw_Fact_AIP,SubscriptionGUID,varchar,No Change,vw_Fact_AIP,SubscriptionGUID,varchar,,
CSP,vw_Fact_AIP,TenantCountryCode,varchar,No Change,vw_Fact_AIP,TenantCountryCode,varchar,,
CSP,vw_Fact_AIP,Tier2PartnerMPNId,varchar,No Change,vw_Fact_AIP,Tier2PartnerMPNId,varchar,,
CSP,vw_Fact_All_Up_AIP,ACR,decimal,No Change,vw_Fact_All_Up_AIP,ACR,decimal,,
CSP,vw_Fact_All_Up_AIP,BillingTPID,int,No Change,vw_Fact_All_Up_AIP,BillingTPID,int,,
CSP,vw_Fact_All_Up_AIP,Country,varchar,No Change,vw_Fact_All_Up_AIP,Country,varchar,,
CSP,vw_Fact_All_Up_AIP,DateKey,int,No Change,vw_Fact_All_Up_AIP,DateKey,int,,
CSP,vw_Fact_All_Up_AIP,IsNCE,varchar,No Change,vw_Fact_All_Up_AIP,IsNCE,varchar,,
CSP,vw_Fact_All_Up_AIP,SubscriptionStatus,varchar,No Change,vw_Fact_All_Up_AIP,SubscriptionStatus,varchar,,
CSP,vw_Fact_All_Up_AIP,AssociationKey,int,No Change,vw_Fact_All_Up_AIP,AssociationKey,int,,
CSP,vw_Fact_All_Up_AIP,ChannelMotionKey,int,No Change,vw_Fact_All_Up_AIP,ChannelMotionKey,int,,
CSP,vw_Fact_All_Up_AIP,CustomerTenantId,varchar,No Change,vw_Fact_All_Up_AIP,CustomerTenantId,varchar,,
CSP,vw_Fact_All_Up_AIP,FiscalMonthID,int,No Change,vw_Fact_All_Up_AIP,FiscalMonthID,int,,
CSP,vw_Fact_All_Up_AIP,SubscriptionID,varchar,No Change,vw_Fact_All_Up_AIP,SubscriptionID,varchar,,
CSP,vw_Dim_IRMPA_Cohort,CSPPartnerID,varchar,No Change,vw_Dim_IRMPA_Cohort,CSPPartnerID,varchar,,
CSP,vw_Dim_IRMPA_Cohort,Cust,bigint,No Change,vw_Dim_IRMPA_Cohort,Cust,bigint,,
CSP,vw_Dim_IRMPA_Cohort,DistributorPartnerLocationID,int,No Change,vw_Dim_IRMPA_Cohort,DistributorPartnerLocationID,int,,
CSP,vw_Dim_IRMPA_Cohort,DistributorPartnerOneID,int,No Change,vw_Dim_IRMPA_Cohort,DistributorPartnerOneID,int,,
CSP,vw_Dim_IRMPA_Cohort,DistributorTenantName,varchar,No Change,vw_Dim_IRMPA_Cohort,DistributorTenantName ,varchar,,
CSP,vw_Dim_IRMPA_Cohort,IndirectResellerStatus,varchar,No Change,vw_Dim_IRMPA_Cohort,IndirectResellerStatus,varchar,,
CSP,vw_Dim_IRMPA_Cohort,PartnerLocationID,int,No Change,vw_Dim_IRMPA_Cohort,PartnerLocationID,int,,
CSP,vw_Dim_IRMPA_Cohort,PartnerLocationTenantID,varchar,No Change,vw_Dim_IRMPA_Cohort,PartnerLocationTenantID,varchar,,
CSP,vw_Dim_IRMPA_Cohort,PartnerOneName,varchar,No Change,vw_Dim_IRMPA_Cohort,PartnerOneName,varchar,,
CSP,vw_Dim_IRMPA_Cohort,SubsidiaryID,int,No Change,vw_Dim_IRMPA_Cohort,SubsidiaryID,int,,
CSP,vw_Dim_IRMPA_Cohort,TTM,decimal,No Change,vw_Dim_IRMPA_Cohort,TTM,decimal,,
CSP,vw_Dim_MPN_Partner,DimPartnerLocationKey,int,No Change,vw_Dim_MPN_Partner,DimPartnerLocationKey,int,,
CSP,vw_Dim_MPN_Partner,PartnerLocationName,varchar,No Change,vw_Dim_MPN_Partner,PartnerLocationName,varchar,,
CSP,vw_Dim_MPN_Partner,PartnerOneName,varchar,No Change,vw_Dim_MPN_Partner,PartnerOneName,varchar,,
CSP,vw_Dim_MPN_Partner,PartnerGlobalID,int,No Change,vw_Dim_MPN_Partner,PartnerGlobalID,int,,
CSP,vw_Dim_MPN_Partner,PartnerLocationID,int,No Change,vw_Dim_MPN_Partner,PartnerLocationID,int,,
CSP,vw_Dim_MPN_Partner,PartnerOneID,int,No Change,vw_Dim_MPN_Partner,PartnerOneID,int,,
CSP,vw_Dim_MPNMarket_Region,Currency,varchar,No Change,vw_Dim_MPNMarket_Region,Currency,varchar,,
CSP,vw_Dim_MPNMarket_Region,FormalMarketRegion,varchar,No Change,vw_Dim_MPNMarket_Region,FormalMarketRegion,varchar,,
CSP,vw_Dim_MPNMarket_Region,CountryRegion,varchar,No Change,vw_Dim_MPNMarket_Region,CountryRegion,varchar,,
CSP,vw_Dim_MPNMarket_Region,DataNameCountryRegion,varchar,No Change,vw_Dim_MPNMarket_Region,DataNameCountryRegion,varchar,,
CSP,vw_Dim_MPNMarket_Region,MarketRegion,varchar,No Change,vw_Dim_MPNMarket_Region,MarketRegion,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DaysSinceOnboarding,int,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DaysSinceOnboarding,int,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DistributorConnection,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DistributorConnection,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPDecisionDate,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPDecisionDate,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPEnvironment,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPEnvironment,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPPartnerID,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPPartnerID,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPStatus,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPStatus,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DistributorPartnerCountry,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DistributorPartnerCountry,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DistributorPartnerOrganizationName,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DistributorPartnerOrganizationName,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,FinalPartnerCategoryNew,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,FinalPartnerCategoryNew,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,IPIRDistributorCSPPartnerID,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,IPIRDistributorCSPPartnerID,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,IRCSPPartnerID,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,IRCSPPartnerID,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,IRIndirectResellerAgreementSigningDate,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,IRIndirectResellerAgreementSigningDate,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,IRIndirectResellerOnboardedDate,datetime2,No Change,vw_Dim_Non_Transacting_IR_Snapshot,IRIndirectResellerOnboardedDate,datetime2,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,IRIndirectResellerStatus,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,IRIndirectResellerStatus,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,IRPartnerCountry,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,IRPartnerCountry,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,PartnerLocationID,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,PartnerLocationID,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,TransactingFlagNew,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,TransactingFlagNew,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,WithinOnboardedGracePeriod,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,WithinOnboardedGracePeriod,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DimCSPPartnerKey,bigint,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DimCSPPartnerKey,bigint,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPCurrentStatus,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPCurrentStatus,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPEnrollmentDate,datetime2,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPEnrollmentDate,datetime2,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPOnboardedDate,datetime2,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPOnboardedDate,datetime2,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPProgramTier,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DistributorCSPProgramTier,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DistributorPartnerArea,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DistributorPartnerArea,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DistributorPartnerLocationID,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DistributorPartnerLocationID,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,DistributorPartnerROC,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,DistributorPartnerROC,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,FinalPartnerCategoryPartnerID,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,FinalPartnerCategoryPartnerID,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,IPIRResellerCSPPartnerID,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,IPIRResellerCSPPartnerID,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,IRCSPProgramTier,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,IRCSPProgramTier,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,IRIndirectResellerEnrollmentDate,datetime2,No Change,vw_Dim_Non_Transacting_IR_Snapshot,IRIndirectResellerEnrollmentDate,datetime2,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,IRIndirectResellerRejectedDate,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,IRIndirectResellerRejectedDate,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,IRPartnerArea,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,IRPartnerArea,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,IRPartnerLegalName,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,IRPartnerLegalName,varchar,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,Snapshot,int,No Change,vw_Dim_Non_Transacting_IR_Snapshot,Snapshot,int,,
CSP,vw_Dim_Non_Transacting_IR_Snapshot,TransactingFlagPartnerID,varchar,No Change,vw_Dim_Non_Transacting_IR_Snapshot,TransactingFlagPartnerID,varchar,,
CSP,vw_Dim_Notifications,AccountStatus,varchar,No Change,vw_Dim_Notifications,AccountStatus,varchar,,
CSP,vw_Dim_Notifications,BatchCreatedDate,datetime2,No Change,vw_Dim_Notifications,BatchCreatedDate,datetime2,,
CSP,vw_Dim_Notifications,BatchName,varchar,No Change,vw_Dim_Notifications,BatchName,varchar,,
CSP,vw_Dim_Notifications,DimCSPPartnerTypeRegionIDKey,bigint,No Change,vw_Dim_Notifications,DimCSPPartnerTypeRegionIDKey,bigint,,
CSP,vw_Dim_Notifications,IsMultitier,varchar,No Change,vw_Dim_Notifications,IsMultitier,varchar,,
CSP,vw_Dim_Notifications,PartnerTenantName,varchar,No Change,vw_Dim_Notifications,PartnerTenantName,varchar,,
CSP,vw_Dim_Notifications,SuspendedDate,date,No Change,vw_Dim_Notifications,SuspendedDate,date,,
CSP,vw_Dim_Notifications,AccountEnrollmentSuspendedDate,date,No Change,vw_Dim_Notifications,AccountEnrollmentSuspendedDate,date,,
CSP,vw_Dim_Notifications,AccountSuspendedDate,date,No Change,vw_Dim_Notifications,AccountSuspendedDate,date,,
CSP,vw_Dim_Notifications,BatchId,bigint,No Change,vw_Dim_Notifications,BatchId,bigint,,
CSP,vw_Dim_Notifications,CSPPartnerID,varchar,No Change,vw_Dim_Notifications,CSPPartnerID,varchar,,
CSP,vw_Dim_Notifications,EnrollmentStatus,varchar,No Change,vw_Dim_Notifications,EnrollmentStatus,varchar,,
CSP,vw_Dim_Notifications,IsPartnerSuspended,varchar,No Change,vw_Dim_Notifications,IsPartnerSuspended,varchar,,
CSP,vw_Dim_Notifications,PartnerType,varchar,No Change,vw_Dim_Notifications,PartnerType,varchar,,
CSP,vw_Dim_Notifications,SuspensionType,varchar,No Change,vw_Dim_Notifications,SuspensionType,varchar,,
CSP,vw_Dim_Support_Data,CountAsfp ,bigint,No Change,vw_Dim_Support_Data,CountAsfp,bigint,,
CSP,vw_Dim_Support_Data,CountPsfp,bigint,No Change,vw_Dim_Support_Data,CountPsfp,bigint,,
CSP,vw_Dim_Support_Data,CountContractNumber,bigint,No Change,vw_Dim_Support_Data,CountContractNumber,bigint,,
CSP,vw_Dim_Support_Data,PartnerAtRiskID,bigint,No Change,vw_Dim_Support_Data,PartnerAtRiskID,bigint,,
CSP,vw_Dim_Time_Onboarded_Date,CalendarDate,date,No Change,vw_Dim_Time_Onboarded_Date,CalendarDate,date,,
CSP,vw_Dim_Time_Onboarded_Date,Day,int,No Change,vw_Dim_Time_Onboarded_Date,Day,int,,
CSP,vw_Dim_Time_Onboarded_Date,FiscalMonthName,varchar,No Change,vw_Dim_Time_Onboarded_Date,FiscalMonthName,varchar,,
CSP,vw_Dim_Time_Onboarded_Date,FiscalSemesterName,varchar,No Change,vw_Dim_Time_Onboarded_Date,FiscalSemesterName,varchar,,
CSP,vw_Dim_Time_Onboarded_Date,Month,int,No Change,vw_Dim_Time_Onboarded_Date,Month,int,,
CSP,vw_Dim_Time_Onboarded_Date,DateKey,int,No Change,vw_Dim_Time_Onboarded_Date,DateKey,int,,
CSP,vw_Dim_Time_Onboarded_Date,FiscalMonthID,int,No Change,vw_Dim_Time_Onboarded_Date,FiscalMonthID,int,,
CSP,vw_Dim_Time_Onboarded_Date,FiscalQuarterName,varchar,No Change,vw_Dim_Time_Onboarded_Date,FiscalQuarterName,varchar,,
CSP,vw_Dim_Time_Onboarded_Date,FiscalYearName,varchar,No Change,vw_Dim_Time_Onboarded_Date,FiscalYearName,varchar,,
CSP,vw_Dim_Time_Onboarded_Date,Year,int,No Change,vw_Dim_Time_Onboarded_Date,Year,int,,
CSP,,,,New View,vw_Fact_Planning_Risk_Snapshot,FormalMarketRegion,varchar,,
CSP,vw_Fact_CSP_MSSales,BilledRevenue,decimal,No Change,vw_Fact_CSP_MSSales,BilledRevenue,decimal,,
CSP,vw_Fact_CSP_MSSales,ChannelMotionKey,int,No Change,vw_Fact_CSP_MSSales,ChannelMotionKey,int,,
CSP,vw_Fact_CSP_MSSales,CountryID,int,No Change,vw_Fact_CSP_MSSales,CountryID,int,,
CSP,vw_Fact_CSP_MSSales,DeployedSeats,decimal,No Change,vw_Fact_CSP_MSSales,DeployedSeats,decimal,,
CSP,vw_Fact_CSP_MSSales,DetailTransactionTypeId,int,No Change,vw_Fact_CSP_MSSales,DetailTransactionTypeId,int,,
CSP,vw_Fact_CSP_MSSales,DimSubscriptionKey,bigint,No Change,vw_Fact_CSP_MSSales,DimSubscriptionKey,bigint,,
CSP,vw_Fact_CSP_MSSales,IsDisti,varchar,No Change,vw_Fact_CSP_MSSales,IsDisti,varchar,,
CSP,vw_Fact_CSP_MSSales,ProductKey,int,No Change,vw_Fact_CSP_MSSales,ProductKey,int,,
CSP,vw_Fact_CSP_MSSales,SoldSeats,decimal,No Change,vw_Fact_CSP_MSSales,SoldSeats,decimal,,
CSP,vw_Fact_CSP_MSSales,AssociationID,bigint,No Change,vw_Fact_CSP_MSSales,AssociationID,bigint,,
CSP,vw_Fact_CSP_MSSales,BusinessID,int,No Change,vw_Fact_CSP_MSSales,BusinessID,int,,
CSP,vw_Fact_CSP_MSSales,Country,varchar,No Change,vw_Fact_CSP_MSSales,Country,varchar,,
CSP,vw_Fact_CSP_MSSales,CustomerTenantID,varchar,No Change,vw_Fact_CSP_MSSales,CustomerTenantID,varchar,,
CSP,vw_Fact_CSP_MSSales,DetailPricinglevelID,int,No Change,vw_Fact_CSP_MSSales,DetailPricinglevelID,int,,
CSP,vw_Fact_CSP_MSSales,DimCustomerTenantKey,bigint,No Change,vw_Fact_CSP_MSSales,DimCustomerTenantKey,bigint,,
CSP,vw_Fact_CSP_MSSales,FiscalMonthID,int,No Change,vw_Fact_CSP_MSSales,FiscalMonthID,int,,
CSP,vw_Fact_CSP_MSSales,MSSTPID,int,No Change,vw_Fact_CSP_MSSales,MSSTPID,int,,
CSP,vw_Fact_CSP_MSSales,ReportingRevSumDivisionName,varchar,No Change,vw_Fact_CSP_MSSales,ReportingRevSumDivisionName,varchar,,
CSP,vw_Fact_CSP_MSSales,SubscriptionID,varchar,No Change,vw_Fact_CSP_MSSales,SubscriptionID,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreement_PGA,HasMetSupportPlanRequirements,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreement_PGA,IsAsfp,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreement_PGA,IsAsfpP1,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreement_PGA,IsPsfp,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreement_PGA,IsPsfpP1,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreement_PGA,IsSupportPlan,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreement_PGA,PartnerAtRiskID,bigint,,
CSP, , , ,New View,vw_Dim_Support_Agreement_PGA,PartnerGlobalID,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreements,PartnerOneID,int,,
CSP, , , ,New View,vw_Dim_Support_Agreements,IsAsfpP1,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreements,IsPsfpP1,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreements,IsAsfp,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreements,IsPsfp,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreements,IsSupportPlan,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreements,CountAsfp,bigint,,
CSP, , , ,New View,vw_Dim_Support_Agreements,CountPsfp,bigint,,
CSP, , , ,New View,vw_Dim_Support_Agreements,CountContractNumber,bigint,,
CSP, , , ,New View,vw_Dim_Support_Agreements,ContractNumber,bigint,,
CSP, , , ,New View,vw_Dim_Support_Agreements,ContractStartDate,date,,
CSP, , , ,New View,vw_Dim_Support_Agreements,ContractEndDate,date,,
CSP, , , ,New View,vw_Dim_Support_Agreements_PGA,PartnerGlobalID,int,,
CSP, , , ,New View,vw_Dim_Support_Agreements_PGA,IsAsfpP1,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreements_PGA,IsPsfpP1,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreements_PGA,IsAsfp,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreements_PGA,IsPsfp,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreements_PGA,IsSupportPlan,varchar,,
CSP, , , ,New View,vw_Dim_Support_Agreements_PGA,CountAsfp,bigint,,
CSP, , , ,New View,vw_Dim_Support_Agreements_PGA,CountPsfp,bigint,,
CSP, , , ,New View,vw_Dim_Support_Agreements_PGA,CountContractNumber,bigint,,
CSP, , , ,New View,vw_Dim_Support_Agreements_PGA,ContractNumber,bigint,,
CSP, , , ,New View,vw_Dim_Support_Agreements_PGA,ContractStartDate,date,,
CSP, , , ,New View,vw_Dim_Support_Agreements_PGA,ContractEndDate,date,,
CSP, , , ,New View,vw_Fact_AIP_n,BillableAccountId,bigint,,
CSP, , , ,New View,vw_Fact_AIP_n,BillingGroupId,varchar,,
CSP, , , ,New View,vw_Fact_AIP_n,BillingSubsidiaryID,int,,
CSP, , , ,New View,vw_Fact_AIP_n,BillingTPID,int,,
CSP,vw_Fact_Market_DB,,,New Column,vw_Fact_Market_DB,PartnerAtRiskID,bigint,,
