Schema Name,View Name,Column Name,Datatype,Change Type,New View,New Column,
ISV,vw_Fact_BizAppsCloudBilledRevenue,DateKey,int,No Change,vw_Fact_BizAppsCloudBilledRevenue,DateKey,
ISV,vw_Fact_BizAppsCloudBilledRevenue,OfferKey,bigint,No Change,vw_Fact_BizAppsCloudBilledRevenue,OfferKey,
ISV,vw_Fact_BizAppsCloudBilledRevenue,TenantKey,int,No Change,vw_Fact_BizAppsCloudBilledRevenue,TenantKey,
ISV,vw_Fact_BizAppsCloudBilledRevenue,BilledRevenue,float,No Change,vw_Fact_BizAppsCloudBilledRevenue,BilledRevenue,
ISV,vw_Fact_BizAppsCloudBilledRevenue,CustomerSegmentKey,int,No Change,vw_Fact_BizAppsCloudBilledRevenue,CustomerSegmentKey,
ISV,vw_Fact_Invoice,AppKey,int,No Change,vw_Fact_Invoice,AppKey,
ISV,vw_Fact_Invoice,CustomerSegmentKey,int,No Change,vw_Fact_Invoice,CustomerSegmentKey,
ISV,vw_Fact_Invoice,DateKey,bigint,No Change,vw_Fact_Invoice,DateKey,
ISV,vw_Fact_Invoice,DealKey,bigint,No Change,vw_Fact_Invoice,DealKey,
ISV,vw_Fact_Invoice,CustomerIndustryKey,int,No Change,vw_Fact_Invoice,CustomerIndustryKey,
ISV,vw_Fact_Invoice,InvoiceCreateDateKey,bigint,No Change,vw_Fact_Invoice,InvoiceCreateDateKey,
ISV,vw_Fact_Invoice,InvoiceKey,bigint,No Change,vw_Fact_Invoice,InvoiceKey,
ISV,vw_Fact_Invoice,PartnerGeographyKey,bigint,No Change,vw_Fact_Invoice,PartnerGeographyKey,
ISV,vw_Fact_Invoice,PartnerKey,int,No Change,vw_Fact_Invoice,PartnerKey,
ISV,vw_Fact_Invoice,SellerKey,int,No Change,vw_Fact_Invoice,SellerKey,
ISV,vw_Fact_Invoice,CustomerGeographyKey,bigint,No Change,vw_Fact_Invoice,CustomerGeographyKey,
ISV,vw_Fact_Invoice,InvoiceAmount,float,No Change,vw_Fact_Invoice,InvoiceAmount,
ISV,vw_Fact_ISVSuccessDeal,AppKey,int,No Change,vw_Fact_ISVSuccessDeal,AppKey,
ISV,vw_Fact_ISVSuccessDeal,CustomerSegmentKey,int,No Change,vw_Fact_ISVSuccessDeal,CustomerSegmentKey,
ISV,vw_Fact_ISVSuccessDeal,DateKey,bigint,No Change,vw_Fact_ISVSuccessDeal,DateKey,
ISV,vw_Fact_ISVSuccessDeal,DealKey,bigint,No Change,vw_Fact_ISVSuccessDeal,DealKey,
ISV,vw_Fact_ISVSuccessDeal,CustomerIndustryKey,int,No Change,vw_Fact_ISVSuccessDeal,CustomerIndustryKey,
ISV,vw_Fact_ISVSuccessDeal,PartnerGeographyKey,bigint,No Change,vw_Fact_ISVSuccessDeal,PartnerGeographyKey,
ISV,vw_Fact_ISVSuccessDeal,PartnerKey,int,No Change,vw_Fact_ISVSuccessDeal,PartnerKey,
ISV,vw_Fact_ISVSuccessDeal,SellerKey,int,No Change,vw_Fact_ISVSuccessDeal,SellerKey,
ISV,vw_Fact_ISVSuccessDeal,CustomerGeographyKey,bigint,No Change,vw_Fact_ISVSuccessDeal,CustomerGeographyKey,
ISV,vw_Fact_ISVSuccessDeal,SolutionAmountAnnualized,float,No Change,vw_Fact_ISVSuccessDeal,SolutionAmountAnnualized,
ISV,vw_Fact_ISVSuccessDeal,SolutionValue,float,No Change,vw_Fact_ISVSuccessDeal,SolutionValue,
ISV,vw_Fact_ISVSuccessDeal,DealContractValue,float,No Change,vw_Fact_ISVSuccessDeal,DealContractValue,
ISV,vw_Fact_ISVSuccessDeal,IsDealIpWin,varchar,No Change,vw_Fact_ISVSuccessDeal,IsDealIpWin,
ISV,vw_Fact_PaidBenefits,InvoiceCreatedDateKey,bigint,No Change,vw_Fact_PaidBenefits,InvoiceCreatedDateKey,
ISV,vw_Fact_PaidBenefits,PartnerKey,int,No Change,vw_Fact_PaidBenefits,PartnerKey,
ISV,vw_Fact_PaidBenefits,PartnerOneKey,varchar,No Change,vw_Fact_PaidBenefits,PartnerOneKey,
ISV,vw_Fact_PaidBenefits,PartnerOneSubKey,bigint,No Change,vw_Fact_PaidBenefits,PartnerOneSubKey,
ISV,vw_Fact_Target,TargetKey,int,No Change,vw_Fact_Target,TargetKey,
ISV,vw_Fact_Target,Target,int,No Change,vw_Fact_Target,Target,
ISV,vw_Dim_App,AppKey,int,No Change,vw_Dim_App,AppKey,
ISV,vw_Dim_App,AccountId,int,No Change,vw_Dim_App,AccountId,
ISV,vw_Dim_App,AppId,varchar,No Change,vw_Dim_App,AppId,
ISV,vw_Dim_App,ApplicableProducts,varchar,No Change,vw_Dim_App,ApplicableProducts,
ISV,vw_Dim_App,AppName,varchar,No Change,vw_Dim_App,AppName,
ISV,vw_Dim_App,AppTierCurrent,varchar,No Change,vw_Dim_App,AppTierCurrent,
ISV,vw_Dim_App,CertificationAttemptCount,int,No Change,vw_Dim_App,CertificationAttemptCount,
ISV,vw_Dim_App,CertificationResult,varchar,No Change,vw_Dim_App,CertificationResult,
ISV,vw_Dim_App,CreatedDate,date,No Change,vw_Dim_App,CreatedDate,
ISV,vw_Dim_App,CreatedFiscalYear,varchar,No Change,vw_Dim_App,CreatedFiscalYear,
ISV,vw_Dim_App,CreatedFiscalQuarter,varchar,No Change,vw_Dim_App,CreatedFiscalQuarter,
ISV,vw_Dim_App,CreatedFiscalMonth,varchar,No Change,vw_Dim_App,CreatedFiscalMonth,
ISV,vw_Dim_App,CppOfferId,varchar,No Change,vw_Dim_App,CppOfferId,
ISV,vw_Dim_App,CppPublisherId,varchar,No Change,vw_Dim_App,CppPublisherId,
ISV,vw_Dim_App,FirstCertifiedDate,date,No Change,vw_Dim_App,FirstCertifiedDate,
ISV,vw_Dim_App,FirstCertifiedFiscalYear,varchar,No Change,vw_Dim_App,FirstCertifiedFiscalYear,
ISV,vw_Dim_App,FirstCertifiedFiscalQuarter,varchar,No Change,vw_Dim_App,FirstCertifiedFiscalQuarter,
ISV,vw_Dim_App,FirstCertifiedFiscalMonth,varchar,No Change,vw_Dim_App,FirstCertifiedFiscalMonth,
ISV,vw_Dim_App,FirstGoLiveDate,datetime2,No Change,vw_Dim_App,FirstGoLiveDate,
ISV,vw_Dim_App,FirstGoLiveFiscalYear,varchar,No Change,vw_Dim_App,FirstGoLiveFiscalYear,
ISV,vw_Dim_App,FirstGoLiveFiscalQuarter,varchar,No Change,vw_Dim_App,FirstGoLiveFiscalQuarter,
ISV,vw_Dim_App,FirstGoLiveFiscalMonth,varchar,No Change,vw_Dim_App,FirstGoLiveFiscalMonth,
ISV,vw_Dim_App,FirstSubmittedDate,date,No Change,vw_Dim_App,FirstSubmittedDate,
ISV,vw_Dim_App,FirstSubmittedFiscalYear,varchar,No Change,vw_Dim_App,FirstSubmittedFiscalYear,
ISV,vw_Dim_App,FirstSubmittedFiscalQuarter,varchar,No Change,vw_Dim_App,FirstSubmittedFiscalQuarter,
ISV,vw_Dim_App,FirstSubmittedFiscalMonth,varchar,No Change,vw_Dim_App,FirstSubmittedFiscalMonth,
ISV,vw_Dim_App,GoLiveDate,date,No Change,vw_Dim_App,GoLiveDate,
ISV,vw_Dim_App,GoLiveFiscalMonth,varchar,No Change,vw_Dim_App,GoLiveFiscalMonth,
ISV,vw_Dim_App,GoLiveFiscalQuarter,varchar,No Change,vw_Dim_App,GoLiveFiscalQuarter,
ISV,vw_Dim_App,GoLiveFiscalYear,varchar,No Change,vw_Dim_App,GoLiveFiscalYear,
ISV,vw_Dim_App,GtmReadiness,varchar,No Change,vw_Dim_App,GtmReadiness,
ISV,vw_Dim_App,IncentiveEligibility,varchar,No Change,vw_Dim_App,IncentiveEligibility,
ISV,vw_Dim_App,IsAppCertified,varchar,No Change,vw_Dim_App,IsAppCertified,
ISV,vw_Dim_App,LastCertifiedDate,date,No Change,vw_Dim_App,LastCertifiedDate,
ISV,vw_Dim_App,LastCertifiedFiscalYear,varchar,No Change,vw_Dim_App,LastCertifiedFiscalYear,
ISV,vw_Dim_App,LastCertifiedFiscalQuarter,varchar,No Change,vw_Dim_App,LastCertifiedFiscalQuarter,
ISV,vw_Dim_App,LastCertifiedFiscalMonth,varchar,No Change,vw_Dim_App,LastCertifiedFiscalMonth,
ISV,vw_Dim_App,LastSubmittedDate,date,No Change,vw_Dim_App,LastSubmittedDate,
ISV,vw_Dim_App,LastSubmittedFiscalYear,varchar,No Change,vw_Dim_App,LastSubmittedFiscalYear,
ISV,vw_Dim_App,LastSubmittedFiscalQuarter,varchar,No Change,vw_Dim_App,LastSubmittedFiscalQuarter,
ISV,vw_Dim_App,LastSubmittedFiscalMonth,varchar,No Change,vw_Dim_App,LastSubmittedFiscalMonth,
ISV,vw_Dim_App,GpsSolutionId,varchar,No Change,vw_Dim_App,GpsSolutionId,
ISV,vw_Dim_App,OfferType,varchar,No Change,vw_Dim_App,OfferType,
ISV,vw_Dim_App,OverallFirstCertificationTime,int,No Change,vw_Dim_App,OverallFirstCertificationTime,
ISV,vw_Dim_App,Platforms,varchar,No Change,vw_Dim_App,Platforms,
ISV,vw_Dim_App,PremiumTierChangeDate,date,No Change,vw_Dim_App,PremiumTierChangeDate,
ISV,vw_Dim_App,PremiumTierChangeFiscalYear,varchar,No Change,vw_Dim_App,PremiumTierChangeFiscalYear,
ISV,vw_Dim_App,PremiumTierChangeFiscalQuarter,varchar,No Change,vw_Dim_App,PremiumTierChangeFiscalQuarter,
ISV,vw_Dim_App,PremiumTierChangeFiscalMonth,varchar,No Change,vw_Dim_App,PremiumTierChangeFiscalMonth,
ISV,vw_Dim_App,ReportingIncentiveEligibility,varchar,No Change,vw_Dim_App,ReportingIncentiveEligibility,
ISV,vw_Dim_App,ReportingOfferType,varchar,No Change,vw_Dim_App,ReportingOfferType,
ISV,vw_Dim_App,Sku,varchar,No Change,vw_Dim_App,Sku,
ISV,vw_Dim_App,Status,varchar,No Change,vw_Dim_App,Status,
ISV,vw_Dim_App,StatusDetail,varchar,No Change,vw_Dim_App,StatusDetail,
ISV,vw_Dim_App,Type,varchar,No Change,vw_Dim_App,Type,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,PartnerAssociationMethodMapKey,int,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,PartnerAssociationMethodMapKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,PartnerOneSubKey,bigint,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,PartnerOneSubKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,PartnerKey,int,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,PartnerKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,AppKey,int,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,AppKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,DealKey,bigint,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,DealKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,ContractStartDateKey,int,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,ContractStartDateKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,PartnerDealKey,int,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,PartnerDealKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,WonDateKey,int,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,WonDateKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,InstallDateKey,int,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,InstallDateKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,PartnerAssociationMethodKey,int,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,PartnerAssociationMethodKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,IsFallingUnderDateRange,varchar,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,IsFallingUnderDateRange,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,PartnerGeographyKey,int,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,PartnerGeographyKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,CustomerGeographyKey,int,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,CustomerGeographyKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,CountryKey,int,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,CountryKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,AppIndustryKey,bigint,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,AppIndustryKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,InvoiceKey,bigint,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,InvoiceKey,
ISV,vw_Map_BizAppsCloudBilledRevenueAssociation,SolutionAreaKey,int,No Change,vw_Map_BizAppsCloudBilledRevenueAssociation,SolutionAreaKey,
ISV,vw_Dim_Invoice,InvoiceKey,bigint,No Change,vw_Dim_Invoice,InvoiceKey,
ISV,vw_Dim_Invoice,InvoiceCreateDate,varchar,No Change,vw_Dim_Invoice,InvoiceCreateDate,
ISV,vw_Dim_Invoice,InvoiceCreateFiscalYear,varchar,No Change,vw_Dim_Invoice,InvoiceCreateFiscalYear,
ISV,vw_Dim_Invoice,InvoiceCreateFiscalQuarter,varchar,No Change,vw_Dim_Invoice,InvoiceCreateFiscalQuarter,
ISV,vw_Dim_Invoice,InvoiceCreateFiscalMonth,varchar,No Change,vw_Dim_Invoice,InvoiceCreateFiscalMonth,
ISV,vw_Dim_Invoice,InvoiceExternalId,varchar,No Change,vw_Dim_Invoice,InvoiceExternalId,
ISV,vw_Dim_Invoice,InvoiceId,bigint,No Change,vw_Dim_Invoice,InvoiceId,
ISV,vw_Dim_Invoice,InvoiceStatus,varchar,No Change,vw_Dim_Invoice,InvoiceStatus,
ISV,vw_Dim_Invoice,InvoiceSystem,varchar,No Change,vw_Dim_Invoice,InvoiceSystem,
ISV,vw_Dim_Invoice,IsLatest,varchar,No Change,vw_Dim_Invoice,IsLatest,
o365,vw_DimO365Workload,O365WorkloadKey,int,Deprecate,,,
o365,vw_DimO365Workload,IsMicrosoft365Apps,varchar,Deprecate,,,
o365,vw_DimO365Workload,Workload,varchar,Deprecate,,,
o365,vw_DimPartnerAttachType,PartnerAttachtypeKey,int,Deprecate,,,
o365,vw_DimPartnerAttachType,PartnerAttachType,varchar,Deprecate,,,
o365,vw_Fact_CPOR_Usage,AssociationTypeKey,int,Deprecate,,,
o365,vw_Fact_CPOR_Usage,CustomerGeographyKey,int,Deprecate,,,
o365,vw_Fact_CPOR_Usage,CustomerKey,bigint,Deprecate,,,
o365,vw_Fact_CPOR_Usage,PartnerAttachedDateKey,int,Deprecate,,,
o365,vw_Fact_CPOR_Usage,PartnerGeographyKey,int,Deprecate,,,
o365,vw_Fact_CPOR_Usage,UnifiedPartnerKey,bigint,Deprecate,,,
o365,vw_Fact_CPOR_Usage,PartnerOnekey,int,Deprecate,,,
o365,vw_Fact_CPOR_Usage,PartnerOneReportingKey,bigint,Deprecate,,,
o365,vw_Fact_CPOR_Usage,SubSegmentKey,int,Deprecate,,,
o365,vw_Fact_CPOR_Usage,TenantKey,bigint,Deprecate,,,
o365,vw_Fact_CPOR_Usage,TimeKey,int,Deprecate,,,
o365,vw_Fact_CPOR_Usage,AssociationType,varchar,Deprecate,,,
o365,vw_Fact_CPOR_Usage,HasPartner,int,Deprecate,,,
o365,vw_Fact_CPOR_Usage,IsFMClose,int,Deprecate,,,
o365,vw_Fact_CPOR_Usage,IsO365EMSAvailable,int,Deprecate,,,
o365,vw_Fact_CPOR_Usage,Workload,varchar,Deprecate,,,
o365,vw_Fact_CPOR_Usage,ActiveUsage,float,Deprecate,,,
o365,vw_Fact_CPOR_Usage,QualifiedUsage,float,Deprecate,,,
o365,vw_FactO365ActiveUsage,CreditedGeographyKey,int,Deprecate,,,
o365,vw_FactO365ActiveUsage,CustomerGeographyKey,int,Deprecate,,,
o365,vw_FactO365ActiveUsage,CustomerKey,int,Deprecate,,,
o365,vw_FactO365ActiveUsage,O365ActiveUsageKey,bigint,Deprecate,,,
o365,vw_FactO365ActiveUsage,O365WorkloadKey,int,Deprecate,,,
o365,vw_FactO365ActiveUsage,ReportingSnapShotDateKey,int,Deprecate,,,
o365,vw_FactO365ActiveUsage,SubSegmentKey,int,Deprecate,,,
o365,vw_FactO365ActiveUsage,TenantKey,int,Deprecate,,,
o365,vw_FactO365ActiveUsage,ActiveUsage,float,Deprecate,,,
o365,vw_FactO365ActiveUsage,IsCurrent,int,Deprecate,,,
o365,vw_FactO365ActiveUsage,IsMicrosoft365Apps,int,Deprecate,,,
o365,vw_FactO365ActiveUsage,QualifiedUsage,float,Deprecate,,,
o365,vw_FactO365ActiveUsage,IsFiscalMonthClose,int,Deprecate,,,
o365,vw_MapO365ActiveUsagePartner,PartnerAttachTypeKey,int,Deprecate,,,
o365,vw_MapO365ActiveUsagePartner,PartnerKey,varchar,Deprecate,,,
o365,vw_MapO365ActiveUsagePartner,PartnerOneKey,int,Deprecate,,,
o365,vw_MapO365ActiveUsagePartner,O365ActiveUsageKey,varchar,Deprecate,,,
o365,vw_MapO365ActiveUsagePartner,PartnerOneReportingKey,bigint,Deprecate,,,
o365,vw_MapO365ActiveUsagePartner,ReportingSnapShotDateKey,int,Deprecate,,,
o365,vw_MapO365ActiveUsagePartner,PartnerOneGeographyKey,int,Deprecate,,,
o365,vw_O365PartnerTenantAssociation,Date,varchar,Deprecate,,,
o365,vw_O365PartnerTenantAssociation,TenantId,varchar,Deprecate,,,
o365,vw_O365PartnerTenantAssociation,Workload,varchar,Deprecate,,,
o365,vw_O365PartnerTenantAssociation,PartnerOfRecordType,varchar,Deprecate,,,
o365,vw_O365PartnerTenantAssociation,SpecialPartnerType,varchar,Deprecate,,,
o365,vw_O365PartnerTenantAssociation,PartnerId,varchar,Deprecate,,,
o365,vw_O365PartnerTenantAssociation,PartnerOfRecordAttachedDate,datetime2,Deprecate,,,
OneAsk,vw_DimOneAsk,caseSourceID,varchar,Deprecate,,,
OneAsk,vw_DimOneAsk,internalOrderCode,varchar,Deprecate,,,
OneAsk,vw_DimOneAsk,RowNumberByIOCreateDate,bigint,Deprecate,,,
Partner,vw_DimAccountVettingDetails,AccountId,varchar,No Change,vw_DimAccountVettingDetails,AccountId,
Partner,vw_DimPartner,Address,varchar,No Change,vw_DimPartner,Address,
Partner,vw_DimPartner,AnniversaryDate,date,No Change,vw_DimPartner,AnniversaryDate,
Partner,vw_DimPartner,CityName,varchar,No Change,vw_DimPartner,CityName,
Partner,vw_DimPartner,CountryCode,varchar,No Change,vw_DimPartner,CountryCode,
Partner,vw_DimPartner,CountryName,varchar,No Change,vw_DimPartner,CountryName,
Partner,vw_DimPartner,CountryShortCode,varchar,No Change,vw_DimPartner,CountryShortCode,
Partner,vw_DimPartner,HierarchyLevel,varchar,No Change,vw_DimPartner,HierarchyLevel,
Partner,vw_DimPartner,MarketType,varchar,No Change,vw_DimPartner,MarketType,
Partner,vw_DimPartner,MembershipLevel,varchar,No Change,vw_DimPartner,MembershipLevel,
Partner,vw_DimPartner,MembershipStartDate,date,No Change,vw_DimPartner,MembershipStartDate,
Partner,vw_DimPartner,MembershipStatus,varchar,No Change,vw_DimPartner,MembershipStatus,
Partner,vw_DimPartner,PartnerCreatedDate,date,No Change,vw_DimPartner,PartnerCreatedDate,
Partner,vw_DimPartner,PartnerGlobalID,int,No Change,vw_DimPartner,PartnerGlobalID,
Partner,vw_DimPartner,PartnerGlobalName,varchar,No Change,vw_DimPartner,PartnerGlobalName,
Partner,vw_DimPartner,PartnerID,int,No Change,vw_DimPartner,PartnerID,
Partner,vw_DimPartner,PartnerKey,int,No Change,vw_DimPartner,PartnerKey,
Partner,vw_DimPartner,PartnerName,varchar,No Change,vw_DimPartner,PartnerName,
Partner,vw_DimPartner,PartnerOneKey,int,No Change,vw_DimPartner,PartnerOneKey,
Partner,vw_DimPartner,PostalCode,varchar,No Change,vw_DimPartner,PostalCode,
Partner,vw_DimPartner,StateProvinceName,varchar,No Change,vw_DimPartner,StateProvinceName,
Partner,vw_DimPartner,Subsidiary,varchar,No Change,vw_DimPartner,Subsidiary,
Partner,vw_DimPartner,PreferredLanguage,varchar,No Change,vw_DimPartner,PreferredLanguage,
Partner,vw_DimPartner,PreferredLanguageCode,varchar,No Change,vw_DimPartner,PreferredLanguageCode,
Partner,vw_DimPartner,SourceName,varchar,No Change,vw_DimPartner,SourceName,
Partner,vw_DimPartner,Area,varchar,No Change,vw_DimPartner,Area,
Partner,vw_DimPartner,Region,varchar,No Change,vw_DimPartner,Region,
Partner,vw_DimPartner,SubRegion,varchar,No Change,vw_DimPartner,SubRegion,
Partner,vw_DimPartnerAccount,AccountFriendlyName,varchar,No Change,vw_DimPartnerAccount,AccountFriendlyName,
Partner,vw_DimPartnerAccount,AccountPurpose,varchar,No Change,vw_DimPartnerAccount,AccountPurpose,
Partner,vw_DimPartnerAccount,AccountSellerId,bigint,No Change,vw_DimPartnerAccount,AccountSellerId,
Partner,vw_DimPartnerAccount,AccountType,varchar,No Change,vw_DimPartnerAccount,AccountType,
Partner,vw_DimPartnerAccount,CreatedDateTime,datetime2,No Change,vw_DimPartnerAccount,CreatedDateTime,
Partner,vw_DimPartnerAccount,IsCSP,varchar,No Change,vw_DimPartnerAccount,IsCSP,
Partner,vw_DimPartnerAccount,IsPCCSPDirectReseller,varchar,No Change,vw_DimPartnerAccount,IsPCCSPDirectReseller,
Partner,vw_DimPartnerAccount,IsPCCSPIndirectProvider,varchar,No Change,vw_DimPartnerAccount,IsPCCSPIndirectProvider,
Partner,vw_DimPartnerAccount,IsPCCSPIndirectReseller,varchar,No Change,vw_DimPartnerAccount,IsPCCSPIndirectReseller,
Partner,vw_DimPartnerAccount,PartnerID,int,No Change,vw_DimPartnerAccount,PartnerID,
Partner,vw_DimPartnerAccount,PCAccountId,varchar,No Change,vw_DimPartnerAccount,PCAccountId,
Partner,vw_DimPartnerAccount,UpdatedDateTime,datetime2,No Change,vw_DimPartnerAccount,UpdatedDateTime,
Partner,vw_DimAccountVettingDetails,CreatedDate,datetime2,No Change,vw_DimAccountVettingDetails,CreatedDate,
Partner,vw_DimAccountVettingDetails,DataMigrationSource,varchar,No Change,vw_DimAccountVettingDetails,DataMigrationSource,
Partner,vw_DimAccountVettingDetails,DataSourceTenant,varchar,No Change,vw_DimAccountVettingDetails,DataSourceTenant,
Partner,vw_DimAccountVettingDetails,DecisionCode,varchar,No Change,vw_DimAccountVettingDetails,DecisionCode,
Partner,vw_DimAccountVettingDetails,DecisionDate,varchar,No Change,vw_DimAccountVettingDetails,DecisionDate,
Partner,vw_DimAccountVettingDetails,DecisionSubCode,varchar,No Change,vw_DimAccountVettingDetails,DecisionSubCode,
Partner,vw_DimAccountVettingDetails,LastUpdatedDate,datetime2,No Change,vw_DimAccountVettingDetails,LastUpdatedDate,
Partner,vw_DimAccountVettingDetails,PartnerID,int,No Change,vw_DimAccountVettingDetails,PartnerID,
Partner,vw_DimAccountVettingDetails,ReferenceRegistrationId,varchar,No Change,vw_DimAccountVettingDetails,ReferenceRegistrationId,
Partner,vw_DimAccountVettingDetails,RetentionPolicy,varchar,No Change,vw_DimAccountVettingDetails,RetentionPolicy,
Partner,vw_DimAccountVettingDetails,SellerId,varchar,No Change,vw_DimAccountVettingDetails,SellerId,
Partner,vw_DimAccountVettingDetails,SellerType,varchar,No Change,vw_DimAccountVettingDetails,SellerType,
Partner,vw_DimAccountVettingDetails,Status,varchar,No Change,vw_DimAccountVettingDetails,Status,
Partner,vw_DimAccountVettingDetails,VettingTier,varchar,No Change,vw_DimAccountVettingDetails,VettingTier,
Partner,vw_FactBenefitRedemption,AccountId,varchar,No Change,vw_FactBenefitRedemption,AccountId,
Partner,vw_FactBenefitRedemption,ProgramName,varchar,No Change,vw_FactBenefitRedemption,ProgramName,
Partner,vw_FactBenefitRedemption,BenefitName,varchar,No Change,vw_FactBenefitRedemption,BenefitName,
Partner,vw_FactBenefitRedemption,ProvisioningStatus,varchar,No Change,vw_FactBenefitRedemption,ProvisioningStatus,
Partner,vw_FactBenefitRedemption,ProvisioningDate,date,No Change,vw_FactBenefitRedemption,ProvisioningDate,
Partner,vw_FactBenefitRedemption,BenefitExpiryDate,date,No Change,vw_FactBenefitRedemption,BenefitExpiryDate,
Partner,vw_FactBenefitRedemption,IsBenefitRedeemed,varchar,No Change,vw_FactBenefitRedemption,IsBenefitRedeemed,
Partner,vw_FactBenefitRedemption,RedemptionDate,date,No Change,vw_FactBenefitRedemption,RedemptionDate,
Partner,vw_FactBenefitRedemption,Quantity,varchar,No Change,vw_FactBenefitRedemption,Quantity,
Partner,vw_FactBenefitRedemption,BenefitStatus,varchar,No Change,vw_FactBenefitRedemption,BenefitStatus,
Partner,vw_FactBenefitRedemption,ProgramBundle,varchar,No Change,vw_FactBenefitRedemption,ProgramBundle,
Partner,vw_FactBenefitRedemption,Level1_ProgramName,varchar,No Change,vw_FactBenefitRedemption,Level1_ProgramName,
Partner,vw_FactBenefitRedemption,Level2_ProgramName,varchar,No Change,vw_FactBenefitRedemption,Level2_ProgramName,
Partner,vw_FactBenefitRedemption,BenefitType,varchar,No Change,vw_FactBenefitRedemption,BenefitType,
Partner,vw_FactBenefitRedemption,BenefitDisplayName,varchar,No Change,vw_FactBenefitRedemption,BenefitDisplayName,
Partner,vw_FactCSDMetricStatus,PartnerOneKey,int,No Change,vw_FactCSDMetricStatus,PartnerOneKey,
Partner,vw_FactCSDMetricStatus,PartnerGlobalId,int,No Change,vw_FactCSDMetricStatus,PartnerGlobalId,
Partner,vw_FactCSDMetricStatus,MarketplaceSolutionID,varchar,No Change,vw_FactCSDMetricStatus,MarketplaceSolutionID,
Partner,vw_FactCSDMetricStatus,MarketplaceSolutionName,varchar,No Change,vw_FactCSDMetricStatus,MarketplaceSolutionName,
Partner,vw_FactCSDMetricStatus,ProgramID,varchar,No Change,vw_FactCSDMetricStatus,ProgramID,
Partner,vw_FactCSDMetricStatus,MetricName,varchar,No Change,vw_FactCSDMetricStatus,MetricName,
Partner,vw_FactCSDMetricStatus,EnrolmentStartDate,datetime2,No Change,vw_FactCSDMetricStatus,EnrolmentStartDate,
Partner,vw_FactCSDMetricStatus,PartnerOneName,varchar,No Change,vw_FactCSDMetricStatus,PartnerOneName,
Partner,vw_FactCSDMetricStatus,PartnerGlobalName,varchar,No Change,vw_FactCSDMetricStatus,PartnerGlobalName,
Partner,vw_FactCSDMetricStatus,IsRenewal,varchar,No Change,vw_FactCSDMetricStatus,IsRenewal,
Partner,vw_FactCSDMetricStatus,Designation,varchar,No Change,vw_FactCSDMetricStatus,Designation,
Partner,vw_FactFirmographicProfile,PartnerID,int,No Change,vw_FactFirmographicProfile,PartnerID,
Partner,vw_FactFirmographicProfile,CustomerSize,varchar,No Change,vw_FactFirmographicProfile,CustomerSize,
Partner,vw_FactFirmographicProfile,ServeCustomers,varchar,No Change,vw_FactFirmographicProfile,ServeCustomers,
Partner,vw_FactFirmographicProfile,PricingModel,varchar,No Change,vw_FactFirmographicProfile,PricingModel,
Partner,vw_FactFirmographicProfile,ServiceTypes,varchar,No Change,vw_FactFirmographicProfile,ServiceTypes,
Partner,vw_FactFirmographicProfile,Solutions,varchar,No Change,vw_FactFirmographicProfile,Solutions,
Partner,vw_FactFirmographicProfile,EmployeeSize,varchar,No Change,vw_FactFirmographicProfile,EmployeeSize,
Partner,vw_FactFirmographicProfile,PartnerWithThirdParties,varchar,No Change,vw_FactFirmographicProfile,PartnerWithThirdParties,
Partner,vw_FactFirmographicProfile,Categories,varchar,No Change,vw_FactFirmographicProfile,Categories,
