Workbook: c:\WorkFAST-main\in\GPSMart_views_FY27_localcopy.xlsx
Sheet count: 4
====================================================================================================
SHEET: Summary (Arch)
Rows: 30  Cols: 14
----------------------------------------------------------------------------------------------------
[R134] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Unknown_ACR | decimal | Deprecate |  |  |  |  | 
[R135] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Web_ACR | decimal | Deprecate |  |  |  |  | 
[R136] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Windows_Virtual_Desktop_ACR | decimal | Deprecate |  |  |  |  | 
[R137] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_AI_+_Machine_Learning_DataAICR | decimal | Deprecate |  |  |  |  | 
[R138] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Analytics_DataAICR | decimal | Deprecate |  |  |  |  | 
[R139] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Azure_Arc_DataAICR | decimal | Deprecate |  |  |  |  | 
[R140] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Azure_Communication_Services_DataAICR | decimal | Deprecate |  |  |  |  | 
[R141] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Azure_Stack_DataAICR | decimal | Deprecate |  |  |  |  | 
[R142] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Blockchain_DataAICR | decimal | Deprecate |  |  |  |  | 
[R143] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Compute_DataAICR | decimal | Deprecate |  |  |  |  | 
[R144] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Containers_DataAICR | decimal | Deprecate |  |  |  |  | 
[R145] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Databases_DataAICR | decimal | Deprecate |  |  |  |  | 
[R146] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Developer_Tools_DataAICR | decimal | Deprecate |  |  |  |  | 
[R147] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Gaming_DataAICR | decimal | Deprecate |  |  |  |  | 
[R148] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Integration_DataAICR | decimal | Deprecate |  |  |  |  | 
[R149] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Internet_of_Things_DataAICR | decimal | Deprecate |  |  |  |  | 
[R150] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Management_and_Governance_DataAICR | decimal | Deprecate |  |  |  |  | 
[R151] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Microsoft_Syntex_DataAICR | decimal | Deprecate |  |  |  |  | 
[R152] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Mixed_Reality_DataAICR | decimal | Deprecate |  |  |  |  | 
[R153] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Mobile_DataAICR | decimal | Deprecate |  |  |  |  | 
[R154] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Networking_DataAICR | decimal | Deprecate |  |  |  |  | 
[R155] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Other_DataAICR | decimal | Deprecate |  |  |  |  | 
[R156] analytics | vw_Fact_AnalyticsMart_AllPartner | Az_Derivatives_Power_Platform_DataAICR | decimal | Deprecate |  |  |  |  | 
